serial,day,month,year,season,time,bin_depth_min,bin_depth_max,n,depth_mean,depth_sd,depth_cv,temp_mean,temp_sd,temp_cv,cond_mean,cond_sd,cond_cv,ph_mean,ph_sd,ph_cv,turb_units,turb_mean,turb_sd,turb_cv,chloro_mean,chloro_sd,chloro_cv,do_percent_mean,do_percent_sd,do_percent_cv,do_ppm_mean,do_ppm_sd,do_ppm_cv,lat,long
122,21,6,2017,Spring,1247,4.5,5.5,19,4.968,0.314,0.063205,21.63,0.035,0.002,0.235567421,8.25E-05,0.000350035,NA,NA,NA,PBA,55.70742105,0.366128741,0.00657,1.544357895,0.070630732,0.04573,90.289,0.061,0.001,7.945,0.006,0.001,41.77965,-82.749225
122,21,6,2017,Spring,1247,2.5,3.5,17,2.974,0.28,0.094149,21.72,0.008,0.000368,0.235829706,4.19E-05,0.000177556,NA,NA,NA,PBA,54.6248,0.106452789,0.00195,1.403229412,0.005749648,0.0041,90.656,0.096,0.001,7.964,0.008,0.001,41.77965,-82.749225
122,21,6,2017,Spring,1247,0.5,1.5,18,1.01,0.289,0.286139,21.751,0.003,0.000138,0.235969,3.51E-05,0.000148542,NA,NA,NA,PBA,55.30468889,0.082386577,0.00149,1.259861111,0.131543534,0.10441,91.067,0.242,0.003,7.995,0.021,0.003,41.77965,-82.749225
122,21,6,2017,Spring,1247,1.5,2.5,18,2.008,0.29,0.144422,21.74,0.004,0.000184,0.235926389,3.95E-05,0.00016733,NA,NA,NA,PBA,54.79824444,0.258922639,0.00473,1.461994444,0.059744894,0.04087,91.148,0.116,0.001,8.004,0.01,0.001,41.77965,-82.749225
122,21,6,2017,Spring,1247,-0.5,0.5,10,0.255,0.143,0.560784,21.757,0.002,0.000092,0.2359985,4.17E-05,0.000176778,NA,NA,NA,PBA,41.90673,17.81211506,0.42504,0.94713,0.085717392,0.0905,91.177,0.136,0.001,8.004,0.012,0.002,41.77965,-82.749225
123,21,6,2017,Spring,1342,11.5,12.5,31,11.578,0.055,0.00475,21.58,0.002,0.000093,0.241930774,4.02E-05,0.000166212,NA,NA,NA,PBA,53.4562871,1.152568199,0.02156,0.654241935,0.029910809,0.04572,88.928,0.227,0.003,7.833,0.02,0.003,41.866565,-82.75058667
123,21,6,2017,Spring,1342,10.5,11.5,390,11.33,0.159,0.014034,21.584,0.004,0.000185,0.241916197,3.80E-05,0.000157139,NA,NA,NA,PBA,56.73871179,1.756586659,0.03096,0.661895641,0.065025049,0.09824,89.244,0.386,0.004,7.86,0.034,0.004,41.866565,-82.75058667
123,21,6,2017,Spring,1341,3.5,4.5,34,3.959,0.296,0.074766,21.698,0.012,0.001,0.242215941,3.62E-05,0.000149528,NA,NA,NA,PBA,58.60442647,0.174807417,0.00298,0.895588235,0.058879012,0.06574,89.832,0.187,0.002,7.895,0.018,0.002,41.866565,-82.75058667
123,21,6,2017,Spring,1341,4.5,5.5,37,4.99,0.319,0.063928,21.68,0.009,0.000415,0.242195703,3.46E-05,0.0001427,NA,NA,NA,PBA,59.02669459,0.546825031,0.00926,0.872262162,0.034391951,0.03943,89.957,0.253,0.003,7.908,0.023,0.003,41.866565,-82.75058667
123,21,6,2017,Spring,1341,5.5,6.5,34,6.033,0.3,0.049727,21.664,0.009,0.000415,0.242186471,3.23E-05,0.000133314,NA,NA,NA,PBA,59.73007353,0.72262356,0.0121,0.890902941,0.042213508,0.04738,89.979,0.253,0.003,7.913,0.023,0.003,41.866565,-82.75058667
123,21,6,2017,Spring,1341,2.5,3.5,34,2.968,0.291,0.098046,21.725,0.016,0.001,0.2422715,6.03E-05,0.000249002,NA,NA,NA,PBA,58.86457941,0.313145751,0.00532,0.905173529,0.043365922,0.04791,90.096,0.244,0.003,7.914,0.022,0.003,41.866565,-82.75058667
123,21,6,2017,Spring,1341,7.5,8.5,35,8.003,0.302,0.037736,21.63,0.006,0.000277,0.242118714,3.65E-05,0.000150637,NA,NA,NA,PBA,61.09597143,0.583785275,0.00956,0.905834286,0.027506662,0.03037,90.169,0.152,0.002,7.935,0.014,0.002,41.866565,-82.75058667
123,21,6,2017,Spring,1341,6.5,7.5,32,7.021,0.285,0.040593,21.649,0.007,0.000323,0.242170094,3.59E-05,0.000148187,NA,NA,NA,PBA,60.43745625,0.344026082,0.00569,0.895990625,0.023221797,0.02592,90.221,0.215,0.002,7.936,0.02,0.002,41.866565,-82.75058667
123,21,6,2017,Spring,1341,9.5,10.5,34,10.006,0.254,0.025385,21.61,0.003,0.000139,0.242022353,3.42E-05,0.000141122,NA,NA,NA,PBA,61.87844412,0.741041494,0.01198,0.899617647,0.047135314,0.05239,90.257,0.245,0.003,7.946,0.022,0.003,41.866565,-82.75058667
123,21,6,2017,Spring,1340,0.5,1.5,191,0.986,0.116,0.117647,21.815,0.01,0.000458,0.242672047,5.93E-05,0.000244537,NA,NA,NA,PBA,60.21909895,0.389294145,0.00646,0.525326178,0.06238935,0.11876,90.262,0.29,0.003,7.915,0.026,0.003,41.866565,-82.75058667
123,21,6,2017,Spring,1341,8.5,9.5,36,9.022,0.294,0.032587,21.616,0.003,0.000139,0.242065806,3.33E-05,0.000137701,NA,NA,NA,PBA,61.91060278,0.638269329,0.01031,0.885755556,0.04049147,0.04571,90.402,0.112,0.001,7.957,0.01,0.001,41.866565,-82.75058667
123,21,6,2017,Spring,1341,1.5,2.5,34,1.981,0.287,0.144876,21.771,0.019,0.001,0.242459235,8.60E-05,0.000354507,NA,NA,NA,PBA,59.22132941,0.40845878,0.0069,0.721091176,0.143902457,0.19956,90.459,0.338,0.004,7.939,0.032,0.004,41.866565,-82.75058667
123,21,6,2017,Spring,1344,-0.5,0.5,7,0.31,0.118,0.380645,21.815,0.003,0.000138,0.242715,3.41E-05,0.000140344,NA,NA,NA,PBA,59.05244286,1.188310234,0.02012,0.628657143,0.016779338,0.02669,90.658,0.091,0.001,7.949,0.008,0.001,41.866565,-82.75058667
124,21,6,2017,Spring,1550,10.5,11.5,262,10.584,0.049,0.00463,18.685,0.081,0.004,0.230941737,0.000120422,0.00052144,NA,NA,NA,PBA,28.30207252,4.359419831,0.15403,0.832638168,0.054807383,0.06582,55.461,2.285,0.041,5.173,0.206,0.04,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,9.5,10.5,35,10.011,0.273,0.02727,19.439,0.639,0.033,0.231508514,0.000355179,0.001534195,NA,NA,NA,PBA,54.22465714,10.53806526,0.19434,0.944602857,0.066456786,0.07035,68.049,12.342,0.181,6.24,1.055,0.169,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,8.5,9.5,36,9.015,0.294,0.032612,20.132,0.215,0.011,0.231753167,0.000184646,0.000796736,NA,NA,NA,PBA,59.830875,0.355895023,0.00595,0.976658333,0.096816735,0.09913,79.009,5.677,0.072,7.158,0.487,0.068,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,7.5,8.5,35,8.001,0.298,0.037245,20.283,0.053,0.003,0.231783114,0.000100601,0.000434031,NA,NA,NA,PBA,59.98909429,0.256629187,0.00428,1.075442857,0.083028097,0.0772,82.295,0.966,0.012,7.435,0.08,0.011,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,6.5,7.5,33,6.994,0.294,0.042036,20.321,0.035,0.002,0.231782121,7.38E-05,0.000318459,NA,NA,NA,PBA,59.81524848,0.617421555,0.01032,1.160590909,0.158644355,0.13669,82.971,0.994,0.012,7.491,0.085,0.011,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,5.5,6.5,33,6.005,0.302,0.050291,20.355,0.033,0.002,0.231803667,8.25E-05,0.000355986,NA,NA,NA,PBA,59.02360303,0.946507162,0.01604,1.348090909,0.215064709,0.15953,83.902,0.761,0.009,7.57,0.064,0.008,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,4.5,5.5,34,5.011,0.295,0.05887,20.396,0.041,0.002,0.23186,9.47E-05,0.000408366,NA,NA,NA,PBA,58.7041,0.587661584,0.01001,1.470002941,0.17001477,0.11566,84.738,1.021,0.012,7.639,0.086,0.011,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,3.5,4.5,35,4,0.302,0.0755,20.466,0.06,0.003,0.232026314,0.000191881,0.00082698,NA,NA,NA,PBA,60.19260857,1.43092891,0.02377,1.35194,0.262155258,0.19391,85.84,0.747,0.009,7.728,0.059,0.008,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,2.5,3.5,34,2.987,0.297,0.099431,20.613,0.111,0.005,0.232761882,0.00058616,0.002518282,NA,NA,NA,PBA,62.63409412,0.895921602,0.0143,0.975935294,0.274636132,0.28141,86.73,0.436,0.005,7.785,0.025,0.003,41.96367333,-82.74991333
124,21,6,2017,Spring,1550,1.5,2.5,35,1.984,0.303,0.152722,20.786,0.093,0.004,0.234085657,0.00058299,0.002490498,NA,NA,NA,PBA,67.13577143,3.746424425,0.0558,0.735325714,0.126640811,0.17222,87.179,0.71,0.008,7.799,0.053,0.007,41.96367333,-82.74991333
124,21,6,2017,Spring,1552,-0.5,0.5,8,0.218,0.153,0.701835,21.335,0.077,0.004,0.237334,0.002794407,0.011774152,NA,NA,NA,PBA,62.1906625,24.92783336,0.40083,0.2351375,0.232842816,0.99024,89.401,0.244,0.003,7.912,0.033,0.004,41.96367333,-82.74991333
124,21,6,2017,Spring,1549,0.5,1.5,142,0.814,0.171,0.210074,21.442,0.192,0.009,0.238624401,0.001202677,0.005040044,NA,NA,NA,PBA,74.13333239,0.353877604,0.00477,0.344096479,0.086253066,0.25067,90.019,0.914,0.01,7.95,0.057,0.007,41.96367333,-82.74991333
126,21,6,2017,Spring,2331,9.5,10.5,321,10.239,0.126,0.012306,17.243,0.019,0.001,0.235511561,0.00011878,0.000504348,NA,NA,NA,PBA,39.42011121,2.123332977,0.05386,0.633888474,0.105964285,0.16717,60.605,0.264,0.004,5.823,0.024,0.004,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,8.5,9.5,35,9.021,0.275,0.030484,17.457,0.254,0.015,0.2365354,0.001222453,0.005168162,NA,NA,NA,PBA,59.32461143,9.077205091,0.15301,1.007477143,0.51595303,0.51212,63.117,2.883,0.046,6.037,0.244,0.04,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,7.5,8.5,35,8.029,0.282,0.035123,18.342,0.723,0.039,0.242048714,0.00357833,0.01478351,NA,NA,NA,PBA,68.47602286,2.601981467,0.038,1.478911429,0.586626941,0.39666,70.501,7.066,0.1,6.614,0.563,0.085,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,6.5,7.5,34,7.018,0.292,0.041607,19.587,0.746,0.038,0.249437147,0.002872176,0.011514629,NA,NA,NA,PBA,72.72660294,1.535235442,0.02111,1.947861765,0.290419634,0.1491,79.506,7.277,0.092,7.275,0.561,0.077,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,5.5,6.5,34,6.024,0.297,0.049303,20.478,0.381,0.019,0.253165853,0.002623,0.010360798,NA,NA,NA,PBA,73.41800882,0.64301823,0.00876,2.299917647,0.28998518,0.12609,87.772,4.255,0.048,7.897,0.326,0.041,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,4.5,5.5,34,5.026,0.294,0.058496,20.979,0.158,0.008,0.259525294,0.001757827,0.006773238,NA,NA,NA,PBA,73.61448235,0.471393749,0.0064,2.352432353,0.194094447,0.08251,94.247,2.644,0.028,8.398,0.21,0.025,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,3.5,4.5,35,4.012,0.299,0.074526,21.243,0.169,0.008,0.261877914,0.001929669,0.007368583,NA,NA,NA,PBA,73.87808,0.526186927,0.00712,2.14484,0.175436223,0.08179,98.368,2.818,0.029,8.72,0.221,0.025,41.68032833,-82.65047167
126,21,6,2017,Spring,2333,-0.5,0.5,10,0.22,0.131,0.595455,22.555,0.018,0.001,0.2613317,0.000230647,0.000882583,NA,NA,NA,PBA,68.33079,18.79906247,0.27512,1.45945,0.161075829,0.11037,101.647,0.144,0.001,8.787,0.011,0.001,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,2.5,3.5,33,3.01,0.271,0.090033,21.612,0.247,0.011,0.253489667,0.002765421,0.010909404,NA,NA,NA,PBA,73.40887273,0.82038218,0.01118,1.999512121,0.174370948,0.08721,101.773,1.455,0.014,8.959,0.111,0.012,41.68032833,-82.65047167
126,21,6,2017,Spring,2333,0.5,1.5,18,1.01,0.278,0.275248,22.465,0.076,0.003,0.260391556,0.000824428,0.00316611,NA,NA,NA,PBA,76.30832222,0.551183387,0.00722,1.631355556,0.062555549,0.03835,101.947,0.26,0.003,8.828,0.035,0.004,41.68032833,-82.65047167
126,21,6,2017,Spring,2331,1.5,2.5,27,2.101,0.261,0.124227,22.105,0.315,0.014,0.255623333,0.003661761,0.014324832,NA,NA,NA,PBA,76.1897,1.499116584,0.01968,1.812285185,0.248823799,0.1373,102.235,0.604,0.006,8.915,0.105,0.012,41.68032833,-82.65047167
127,21,6,2017,Spring,1823,10.5,11.5,261,10.78,0.042,0.003896,21.957,0.009,0.00041,0.240482199,3.56E-05,0.000148242,NA,NA,NA,PBA,65.97574253,0.346777611,0.00526,0.636735249,0.037066927,0.05821,88.881,0.304,0.003,7.772,0.026,0.003,41.86364667,-82.65049833
127,21,6,2017,Spring,1823,9.5,10.5,34,9.981,0.297,0.029757,22.009,0.036,0.002,0.240449029,4.07E-05,0.000169373,NA,NA,NA,PBA,66.62303824,0.313147685,0.0047,0.734714706,0.057658231,0.07848,90.079,0.551,0.006,7.869,0.043,0.005,41.86364667,-82.65049833
127,21,6,2017,Spring,1823,8.5,9.5,34,8.985,0.303,0.033723,22.061,0.054,0.002,0.240426147,4.51E-05,0.000187477,NA,NA,NA,PBA,66.74165,0.464624843,0.00696,0.807802941,0.044982114,0.05568,90.312,0.438,0.005,7.881,0.031,0.004,41.86364667,-82.65049833
127,21,6,2017,Spring,1823,7.5,8.5,33,7.999,0.296,0.037005,22.157,0.058,0.003,0.240230182,0.000142837,0.000594583,NA,NA,NA,PBA,65.4882303,0.507741033,0.00775,0.80670303,0.026966165,0.03343,91,0.618,0.007,7.927,0.045,0.006,41.86364667,-82.65049833
127,21,6,2017,Spring,1823,6.5,7.5,34,6.991,0.302,0.043198,22.238,0.044,0.002,0.239917765,0.000106155,0.000442465,NA,NA,NA,PBA,64.26961765,0.857398206,0.01334,0.862791176,0.033876177,0.03926,91.715,0.794,0.009,7.977,0.063,0.008,41.86364667,-82.65049833
127,21,6,2017,Spring,1823,5.5,6.5,33,5.986,0.29,0.048446,22.295,0.032,0.001,0.239752909,4.93E-05,0.000205614,NA,NA,NA,PBA,65.49093333,1.539121377,0.0235,1.002069697,0.107373936,0.10715,92.566,0.442,0.005,8.042,0.034,0.004,41.86364667,-82.65049833
127,21,6,2017,Spring,1822,4.5,5.5,34,4.991,0.291,0.058305,22.37,0.045,0.002,0.239670471,4.34E-05,0.000181214,NA,NA,NA,PBA,66.27678529,0.329500471,0.00497,1.128452941,0.065785543,0.0583,93.861,0.782,0.008,8.143,0.061,0.008,41.86364667,-82.65049833
127,21,6,2017,Spring,1822,3.5,4.5,22,4.081,0.285,0.069836,22.431,0.03,0.001,0.239717955,5.24E-05,0.000218765,NA,NA,NA,PBA,65.85273182,0.102349357,0.00155,1.133854545,0.065479068,0.05775,94.749,0.291,0.003,8.21,0.023,0.003,41.86364667,-82.65049833
127,21,6,2017,Spring,1824,2.5,3.5,18,3.005,0.302,0.100499,22.571,0.086,0.004,0.240176278,0.000511584,0.002130034,NA,NA,NA,PBA,67.02776667,0.733057542,0.01094,1.058844444,0.11159356,0.10539,95.617,0.582,0.006,8.263,0.038,0.005,41.86364667,-82.65049833
127,21,6,2017,Spring,1825,1.5,2.5,17,1.995,0.294,0.147368,22.975,0.1,0.004,0.242079059,0.000415099,0.001714727,NA,NA,NA,PBA,68.53521176,0.266607293,0.00389,0.676170588,0.118175313,0.17477,96.122,0.371,0.004,8.244,0.047,0.006,41.86364667,-82.65049833
127,21,6,2017,Spring,1825,0.5,1.5,17,0.995,0.313,0.314573,23.166,0.046,0.002,0.242943941,0.000191777,0.000789388,NA,NA,NA,PBA,68.95039412,0.070743564,0.00103,0.481111765,0.044785292,0.09309,96.177,0.217,0.002,8.218,0.021,0.003,41.86364667,-82.65049833
127,21,6,2017,Spring,1825,-0.5,0.5,9,0.266,0.162,0.609023,23.227,0.002,0.000086,0.243128222,6.46E-05,0.000265625,NA,NA,NA,PBA,61.97101111,20.1480392,0.32512,0.385622222,0.15407812,0.39956,96.223,0.108,0.001,8.213,0.009,0.001,41.86364667,-82.65049833
128,21,6,2017,Spring,1643,10.5,11.5,11,10.607,0.063,0.005939,18.483,0.215,0.012,0.232066727,0.000518507,0.002234303,NA,NA,NA,PBA,31.04634545,4.54559744,0.14641,0.885009091,0.036768912,0.04155,63.053,0.963,0.015,5.906,0.078,0.013,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,9.5,10.5,297,10.28,0.145,0.014105,18.822,0.517,0.027,0.233378502,0.001349025,0.005780417,NA,NA,NA,PBA,54.30803434,8.415264651,0.15495,1.017111448,0.139275048,0.13693,67.022,6.359,0.095,6.23,0.52,0.083,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,8.5,9.5,35,9.019,0.301,0.033374,20.989,0.231,0.011,0.238877571,0.000407765,0.001707005,NA,NA,NA,PBA,72.31650571,0.305298912,0.00422,1.600902857,0.076571894,0.04783,91.191,5.159,0.057,8.124,0.43,0.053,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,7.5,8.5,35,8.002,0.306,0.03824,21.128,0.034,0.002,0.239134429,0.000122868,0.000513803,NA,NA,NA,PBA,71.37224,0.518160478,0.00726,1.822522857,0.109966939,0.06034,92.893,0.507,0.005,8.255,0.041,0.005,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,6.5,7.5,34,6.985,0.301,0.043092,21.152,0.022,0.001,0.239168441,7.95E-05,0.000332596,NA,NA,NA,PBA,69.66743235,0.612248149,0.00879,2.081797059,0.072271649,0.03472,93.542,0.75,0.008,8.308,0.063,0.008,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,5.5,6.5,33,5.977,0.285,0.047683,21.181,0.018,0.001,0.239216848,6.88E-05,0.000287611,NA,NA,NA,PBA,68.57355455,0.303703605,0.00443,2.199209091,0.05818873,0.02646,95.037,0.688,0.007,8.436,0.058,0.007,41.98022667,-82.64995333
128,21,6,2017,Spring,1642,0.5,1.5,75,0.876,0.216,0.246575,22.135,0.113,0.005,0.244623213,0.000504445,0.002062129,NA,NA,NA,PBA,69.44209733,10.14070446,0.14603,0.446374667,0.053556727,0.11998,95.844,0.489,0.005,8.352,0.059,0.007,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,4.5,5.5,34,4.979,0.292,0.058646,21.212,0.023,0.001,0.239312618,0.000101105,0.000422483,NA,NA,NA,PBA,68.83861176,0.317350157,0.00461,2.003764706,0.168056971,0.08387,95.862,0.335,0.003,8.504,0.029,0.003,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,3.5,4.5,33,3.989,0.287,0.071948,21.263,0.031,0.001,0.239561152,0.000120695,0.000503819,NA,NA,NA,PBA,69.50885758,0.26856459,0.00386,1.541957576,0.25617492,0.16614,96.008,0.246,0.003,8.509,0.022,0.003,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,1.5,2.5,35,1.984,0.302,0.152218,21.633,0.286,0.013,0.2414996,0.001423141,0.005892934,NA,NA,NA,PBA,57.98390571,15.80199219,0.27252,0.661097143,0.133994933,0.20269,96.156,0.622,0.006,8.461,0.086,0.01,41.98022667,-82.64995333
128,21,6,2017,Spring,1645,-0.5,0.5,8,0.259,0.135,0.521236,22.127,0.004,0.000181,0.2445495,4.46E-05,0.000182375,NA,NA,NA,PBA,75.50225,0.566642591,0.0075,0.6004375,0.203903821,0.33959,96.276,0.128,0.001,8.391,0.012,0.001,41.98022667,-82.64995333
128,21,6,2017,Spring,1643,2.5,3.5,34,2.994,0.293,0.097862,21.351,0.061,0.003,0.240028853,0.000284422,0.00118495,NA,NA,NA,PBA,68.91498235,3.338608942,0.04845,1.028111765,0.205909247,0.20028,96.282,0.194,0.002,8.519,0.018,0.002,41.98022667,-82.64995333
131,21,6,2017,Spring,2241,11.5,12.5,52,12.123,0.324,0.026726,18.858,0.991,0.053,0.247251519,0.008996266,0.036385079,NA,NA,NA,PBA,79.39762308,0.521457261,0.00657,0.890825,0.406846957,0.45671,72.396,5.218,0.072,6.738,0.579,0.086,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,10.5,11.5,35,10.95,0.27,0.024658,19.832,0.628,0.032,0.251137229,0.009214865,0.03669255,NA,NA,NA,PBA,77.89944,0.811202752,0.01041,1.512291429,0.547364132,0.36194,73.821,7.589,0.103,6.738,0.772,0.115,41.66247167,-82.55169667
131,21,6,2017,Spring,2242,12.5,13.5,246,12.626,0.072,0.005703,18.068,0.426,0.024,0.246928061,0.003752835,0.01519809,NA,NA,NA,PBA,78.53109024,0.579631237,0.00738,0.503219106,0.084933826,0.16878,75.432,3.633,0.048,7.127,0.362,0.051,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,9.5,10.5,33,9.97,0.254,0.025476,20.121,0.493,0.025,0.253448212,0.007415375,0.029257951,NA,NA,NA,PBA,76.67673333,0.358881743,0.00468,1.878327273,0.353236334,0.18806,76.184,7.346,0.096,6.911,0.73,0.106,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,8.5,9.5,34,8.997,0.271,0.030121,20.287,0.444,0.022,0.254345971,0.006448835,0.025354581,NA,NA,NA,PBA,76.08899706,0.320415108,0.00421,2.205244118,0.250369324,0.11353,78.935,6.502,0.082,7.136,0.649,0.091,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,7.5,8.5,34,8.003,0.281,0.035112,20.457,0.335,0.016,0.256202471,0.0050403,0.019673114,NA,NA,NA,PBA,74.86169412,0.860595077,0.0115,2.688047059,0.429125713,0.15964,80.717,5.595,0.069,7.271,0.55,0.076,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,6.5,7.5,33,7.008,0.281,0.040097,20.593,0.177,0.009,0.258876667,0.002349122,0.009074292,NA,NA,NA,PBA,74.54992121,0.406719219,0.00546,2.713348485,0.213127959,0.07855,83.196,5.814,0.07,7.472,0.545,0.073,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,5.5,6.5,34,6.023,0.292,0.048481,20.651,0.12,0.006,0.259507324,0.00148286,0.005714137,NA,NA,NA,PBA,75.17305294,0.317729543,0.00423,2.820641176,0.110907073,0.03932,86.173,4.809,0.056,7.73,0.449,0.058,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,4.5,5.5,36,4.994,0.314,0.062875,20.673,0.113,0.005,0.259601583,0.001438494,0.005541159,NA,NA,NA,PBA,75.16913333,0.194484013,0.00259,2.641013889,0.221793124,0.08398,88.397,3.002,0.034,7.925,0.284,0.036,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,3.5,4.5,35,3.965,0.305,0.076923,20.704,0.073,0.004,0.259654171,0.000860308,0.003313284,NA,NA,NA,PBA,74.67164571,0.70615784,0.00946,2.598688571,0.164905479,0.06346,89.376,2.438,0.027,8.008,0.227,0.028,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,2.5,3.5,35,2.944,0.293,0.099524,20.815,0.126,0.006,0.260468257,0.0012219,0.004691168,NA,NA,NA,PBA,73.05604286,1.203364026,0.01647,2.522574286,0.26157219,0.10369,91.92,2.749,0.03,8.218,0.25,0.03,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,-0.5,0.5,13,0.222,0.149,0.671171,21.521,0.054,0.002,0.263854154,0.000301559,0.001142899,NA,NA,NA,PBA,51.35773846,29.40198065,0.57249,1.125623077,0.563053367,0.50021,93.784,10.462,0.112,8.271,0.931,0.113,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,1.5,2.5,34,1.942,0.276,0.142122,21.157,0.278,0.013,0.262292706,0.001528054,0.005825758,NA,NA,NA,PBA,74.94427941,1.827516772,0.02439,2.038720588,0.42981703,0.21083,94.247,5.546,0.059,8.371,0.512,0.061,41.66247167,-82.55169667
131,21,6,2017,Spring,2241,0.5,1.5,34,0.957,0.27,0.282132,21.505,0.08,0.004,0.263872941,0.000393313,0.001490538,NA,NA,NA,PBA,74.87563824,4.280471204,0.05717,1.559408824,0.083040827,0.05325,95.856,7.694,0.08,8.456,0.69,0.082,41.66247167,-82.55169667
132,21,6,2017,Spring,2030,9.5,10.5,308,10.343,0.158,0.015276,15.272,0.169,0.011,0.220995549,0.000715022,0.003235457,NA,NA,NA,PBA,76.20162792,1.322427063,0.01735,0.661814286,0.067417199,0.10187,53.493,1.494,0.028,5.358,0.132,0.025,41.77921167,-82.55143
132,21,6,2017,Spring,2030,8.5,9.5,35,9.008,0.295,0.032749,17.272,1.449,0.084,0.2300676,0.00653625,0.028410127,NA,NA,NA,PBA,83.73708286,1.601567352,0.01913,0.696408571,0.122522129,0.17593,69.489,14.516,0.209,6.64,1.197,0.18,41.77921167,-82.55143
132,21,6,2017,Spring,2030,7.5,8.5,34,7.999,0.283,0.035379,19.654,0.627,0.032,0.242730265,0.00207148,0.008534083,NA,NA,NA,PBA,84.94159412,0.159200613,0.00187,0.921438235,0.141007838,0.15303,89.162,7.285,0.082,8.15,0.579,0.071,41.77921167,-82.55143
132,21,6,2017,Spring,2030,6.5,7.5,34,6.987,0.297,0.042508,20.274,0.129,0.006,0.243971706,0.000258787,0.001060723,NA,NA,NA,PBA,84.74245294,0.149749757,0.00177,1.071955882,0.031049493,0.02897,95.023,0.821,0.009,8.586,0.056,0.006,41.77921167,-82.55143
132,21,6,2017,Spring,2030,5.5,6.5,34,5.986,0.293,0.048948,20.398,0.088,0.004,0.244039353,0.000251663,0.001031241,NA,NA,NA,PBA,84.61356765,0.147134877,0.00174,1.122794118,0.064081496,0.05707,95.319,0.469,0.005,8.592,0.028,0.003,41.77921167,-82.55143
132,21,6,2017,Spring,2030,4.5,5.5,32,5.013,0.273,0.054458,20.524,0.092,0.004,0.244072,8.87E-05,0.000363275,NA,NA,NA,PBA,84.07481563,0.338927592,0.00403,1.0657,0.023444334,0.022,95.792,0.874,0.009,8.613,0.066,0.008,41.77921167,-82.55143
132,21,6,2017,Spring,2032,0.5,1.5,17,0.986,0.272,0.275862,21.637,0.049,0.002,0.248382412,0.000272562,0.00109735,NA,NA,NA,PBA,85.46847059,0.265712866,0.00311,0.810811765,0.113850373,0.14042,96.697,0.166,0.002,8.508,0.021,0.002,41.77921167,-82.55143
132,21,6,2017,Spring,2030,2.5,3.5,34,3.012,0.3,0.099602,21.041,0.38,0.018,0.245195794,0.001718543,0.007008862,NA,NA,NA,PBA,83.75839706,1.180499904,0.01409,1.030064706,0.167028675,0.16215,96.735,0.377,0.004,8.611,0.062,0.007,41.77921167,-82.55143
132,21,6,2017,Spring,2030,3.5,4.5,35,4.026,0.307,0.076254,20.645,0.083,0.004,0.243870286,0.000121764,0.0004993,NA,NA,NA,PBA,83.43999429,0.447000197,0.00536,1.123785714,0.052227416,0.04647,96.844,0.836,0.009,8.687,0.062,0.007,41.77921167,-82.55143
132,21,6,2017,Spring,2030,1.5,2.5,20,2.045,0.317,0.155012,21.23,0.251,0.012,0.24651145,0.001252205,0.005079703,NA,NA,NA,PBA,84.561275,0.664518542,0.00786,1.01651,0.088002846,0.08657,96.923,0.174,0.002,8.596,0.054,0.006,41.77921167,-82.55143
132,21,6,2017,Spring,2032,-0.5,0.5,9,0.203,0.171,0.842365,21.777,0.075,0.003,0.249381667,0.000378344,0.00151713,NA,NA,NA,PBA,67.57096667,26.60520926,0.39374,0.660888889,0.063363504,0.09588,97.094,0.254,0.003,8.52,0.011,0.001,41.77921167,-82.55143
